;; -*- coding: utf-8-mcs-er -*-
HZK02-AB40	&HZK02-AB40;	⿱&B-A8C1;土
HZK02-AB41	&I-HZK02-AB41;	⿱&B-A8BE;土
HZK02-AB42	&HZK02-AB42;	土厶木
HZK02-AB43	&HZK02-AB43;	⿱去&CDP-8B67;
HZK02-AB44	&I-HZK02-AB44;	⿳&CDP-8DF6;厶土
HZK02-CBB3	&I-HZK02-CBB3;	⿰口贝
HZK02-CBB4	&I-HZK02-CBB4;	⿱口贝
HZK02-CBB5	&I-HZK02-CBB5;	⿱口内
HZK02-CBB8	&HZK02-CBB8;	⿰口&C1-4464;
HZK02-CBB9	&I-HZK02-CBB9;	⿱口手
HZK02-CBBA	&HZK02-CBBA;	⿰口毛
HZK02-CBBB	&I-HZK02-CBBB;	口𠂉一乙
HZK02-CBD3	&I-HZK02-CBD3;	⿰口片
HZK02-CBD4	&HZK02-CBD4;	⿰口夭
HZK02-CBD5	&I-HZK02-CBD5;	⿰口什
HZK02-CBF2	&I-HZK02-CBF2;	⿱化口
HZK02-CBF4	&I-HZK02-CBF4;	⿱斤口
HZK02-CBF5	&HZK02-CBF5;	⿰口&GT-03956;
HZK02-CBF6	&I-HZK02-CBF6;	⿱㐅右
HZK02-CBF7	&I-HZK02-CBF7;	⿰口&GT-01891;
HZK02-CBF9	&HZK02-CBF9;	⿰口&GT-25336;
HZK02-CBFA	&I-HZK02-CBFA;	⿲口⿱&GT-01850;&GT-01850;
HZK02-CC54	&HZK02-CC54;	⿰口&GT-02360;
HZK02-CC56	&HZK02-CC56;	⿰口&GT-01892;
HZK02-CC57	&I-HZK02-CC57;	⿰口&GT-00175;
HZK02-CC58	&I-HZK02-CC58;	口&GT-00458;㔾
HZK02-CC59	&I-HZK02-CC59;	⿰口月
HZK02-CC5A	&I-HZK02-CC5A;	⿰口丮
HZK02-CC74	&I-HZK02-CC74;	⿱勿口
HZK02-CC76	&I-HZK02-CC76;	口&CDP-89DE;一
HZK02-CC77	&I-HZK02-CC77;	⿰口勾
HZK02-CC78	&I-HZK02-CC78;	⿰口&GT-21300;
HZK02-CCB6	&I-HZK02-CCB6;	⿰口卞
HZK02-CCBA	&HZK02-CCBA;	⿰口&GT-17214;
HZK02-CCBC	&I-HZK02-CCBC;	⿰口斗
HZK02-CCBD	&HZK02-CCBD;	⿰口戶
HZK02-CCD5	&HZK02-CCD5;	⿰口冗
HZK02-CCD6	&HZK02-CCD6;	⿰口冘
HZK02-CCD7	&I-HZK02-CCD7;	⿰口心
HZK02-CCD8	&I-HZK02-CCD8;	⿱心口
HZK02-CCD9	&I-HZK02-CCD9;	⿰口尹
HZK02-CCF6	&I-HZK02-CCF6;	⿳口&CDP-8BC8;&GT-01888;
HZK02-CCF8	&I-HZK02-CCF8;	⿰口引
HZK02-CCF9	&I-HZK02-CCF9;	&CDP-886B;口
HZK02-CD56	&I-HZK02-CD56;	⿱乃古
HZK02-CD57	&I-HZK02-CD57;	口乃厶
HZK02-CD58	&HZK02-CD58;	⿰口&GT-00483;
HZK02-CD5A	&I-HZK02-CD5A;	⿰口予
HZK02-CD5C	&I-HZK02-CD5C;	⿰口末
HZK02-CD5D	&I-HZK02-CD5D;	⿰口&B-A5DC;
HZK02-CD77	&I-HZK02-CD77;	⿰口世
HZK02-CD79	&I-HZK02-CD79;	口⺿了
HZK02-CD7A	&I-HZK02-CD7A;	口&CDP-8957;卩
HZK02-CD7D	&I-HZK02-CD7D;	⿰口&GT-18344;
HZK02-CD7E	&I-HZK02-CD7E;	⿰口叵
HZK02-CDB9	&I-HZK02-CDB9;	⿰口丙
HZK02-CDBA	&I-HZK02-CDBA;	⿰口厈
HZK02-CDBB	&I-HZK02-CDBB;	⿰口左
HZK02-CDBD	&I-HZK02-CDBD;	⿰口石
HZK02-CDC0	&I-HZK02-CDC0;	⿰口𡗜
HZK02-CDC1	&I-HZK02-CDC1;	⿰口&CDP-8771;
HZK02-CDC2	&I-HZK02-CDC2;	口&CDP-89AF;
HZK02-CDC3	&HZK02-CDC3;	⿰口犮
HZK02-CDC4	&I-HZK02-CDC4;	⿱一君
HZK02-CDC5	&I-HZK02-CDC5;	⿰口卡
HZK02-CDC7	&I-HZK02-CDC7;	口⺊尸
HZK02-CDDB	&HZK02-CDDB;	⿳⿰口口丂
HZK02-AB58	&HZK02-AB58;	⿰土弄
HZK02-AB59	&HZK02-AB59;	⿱形土
HZK02-AB5A	&HZK02-AB5A;	井彡土
HZK02-AB5B	&HZK02-AB5B;	⺘&CDP-8852;土
HZK02-AB5C	&HZK02-AB5C;	⿱&CDP-89B6;土
HZK02-AB5D	&HZK02-AB5D;	⿰土孛
HZK02-AB60	&HZK02-AB60;	土一兆
HZK02-AB61	&I-HZK02-AB61;	⿰土夾
HZK02-AB62	&HZK02-AB62;	⿰土坒
HZK02-AB63	&HZK02-AB63;	⿳一⿰幺幺土
HZK02-AB64	&HZK02-AB64;	⿳北冖土
HZK02-AB65	&I-HZK02-AB65;	⿰土&M-16264;
HZK02-AB66	&HZK02-AB66;	⿳⺊&GT-05903;土
HZK02-AB67	&HZK02-AB67;	⿰土&B-A876;
HZK02-AB68	&I-HZK02-AB68;	⿰土旱
HZK02-AB69	&HZK02-AB69;	土日土
HZK02-AB6A	&HZK02-AB6A;	⿱旲土
HZK02-AB6B	&HZK02-AB6B;	⿰土旵
HZK02-AB78	&I-HZK02-AB78;	⿲土日寸
HZK02-AB79	&I-HZK02-AB79;	⿰土&B-A8A9;
HZK02-AB7A	&I-HZK02-AB7A;	⿰土&B-A8A3;
HZK02-AB7B	&HZK02-AB7B;	土目匕
HZK02-AB7C	&HZK02-AB7C;	⿰土呆
HZK02-AB7D	&HZK02-AB7D;	⿱吉&CDP-8B5C;
HZK02-AB7E	&I-HZK02-AB7E;	⿰土&B-CB75;
HZK02-ABA1	&I-HZK02-ABA1;	土口贝
HZK02-ABA2	&HZK02-ABA2;	⿱吉丹
HZK02-ABBA	&HZK02-ABBA;	⿱士吳
HZK02-ABBB	&I-HZK02-ABBB;	土口内
HZK02-ABBC	&I-HZK02-ABBC;	⿳山水土
HZK02-ABBE	&I-HZK02-ABBE;	⿰土&GT-02006;
HZK02-ABC0	&HZK02-ABC0;	土𠂉&CDP-87A6;
HZK02-ABC1	&HZK02-ABC1;	⿰土每
HZK02-ABC2	&HZK02-ABC2;	⿰土兵
HZK02-ABC4	&HZK02-ABC4;	⿰土&CDP-8DA3;
HZK02-ABC6	&HZK02-ABC6;	⿰土&CDP-8573;
HZK02-ABC7	&HZK02-ABC7;	⿰土余
HZK02-ABC8	&HZK02-ABC8;	⿱&CDP-8BFA;壬
HZK02-ABC9	&HZK02-ABC9;	⿰土&GT-01760;
HZK02-ABDA	&HZK02-ABDA;	土&GT-01888;&CDP-8BAD;
HZK02-ABDB	&HZK02-ABDB;	⿰土坐
HZK02-ABDE	&HZK02-ABDE;	土&GT-01850;出
HZK02-ABDF	&HZK02-ABDF;	土儿土儿
HZK02-ABE1	&I-HZK02-ABE1;	⿰土夆
HZK02-ABE2	&HZK02-ABE2;	⿰土&CDP-8BC3;
HZK02-ABFA	&HZK02-ABFA;	⿱&GT-21980;土
HZK02-ABFD	&HZK02-ABFD;	⿰土&B-A873;
HZK02-AC40	&HZK02-AC40;	⿳士冖业
HZK02-AC41	&HZK02-AC41;	⿳士冖&CDP-8DC4;
HZK02-AC42	&HZK02-AC42;	土冖幼
HZK02-AC43	&HZK02-AC43;	土聿丶
HZK02-AC46	&HZK02-AC46;	土尸𠃌土
HZK02-AC47	&HZK02-AC47;	⿰土局
HZK02-AC5B	&I-HZK02-AC5B;	⿰土&CDP-8D64;
HZK02-AC5E	&HZK02-AC5E;	幵刂土
HZK02-AC5F	&HZK02-AC5F;	⿰土&B-AAF8;
HZK02-AC7B	&HZK02-AC7B;	⿰圭句
HZK02-AC7D	&HZK02-AC7D;	土土夗
HZK02-AC7E	&HZK02-AC7E;	⿳土弁土
HZK02-ACBD	&I-HZK02-ACBD;	⿱&GT-03992;土
HZK02-ACC0	&HZK02-ACC0;	⿱&B-AABD;土
HZK02-ACDF	&HZK02-ACDF;	⿱或土
HZK02-ACE2	&HZK02-ACE2;	⿰土奔
HZK02-ACFE	&I-HZK02-ACFE;	⿰土奄
HZK02-AD40	&HZK02-AD40;	土巫&CDP-88CD;
HZK02-AD41	&HZK02-AD41;	⿰土&B-CDCB;
HZK02-AD42	&I-HZK02-AD42;	&CDP-8967;斤土
HZK02-AD43	&HZK02-AD43;	⿰土戔
HZK02-AD44	&HZK02-AD44;	⿱&B-AB44;土
HZK02-AD46	&HZK02-AD46;	⿲土⿱止止
HZK02-AD47	&HZK02-AD47;	⿰土卓
HZK02-AD48	&HZK02-AD48;	⺊囗&CDP-89D5;土
HZK02-AD49	&HZK02-AD49;	⿰土&B-AAEA;
HZK02-AD4A	&I-HZK02-AD4A;	⿰土尙
HZK02-AD61	&HZK02-AD61;	土田十丿
HZK02-AD62	&HZK02-AD62;	⿰土典
HZK02-AD64	&I-HZK02-AD64;	⿰土岸
HZK02-AD65	&HZK02-AD65;	⿰土沓
HZK02-AD66	&HZK02-AD66;	土囗外
HZK02-CDF8	&I-HZK02-CDF8;	⿰口央
HZK02-CDF9	&I-HZK02-CDF9;	⿰口只
HZK02-CDFA	&I-HZK02-CDFA;	⿰口兄
HZK02-CDFB	&I-HZK02-CDFB;	⿱&GT-36329;口
HZK02-CDFC	&I-HZK02-CDFC;	⿰口皿
HZK02-CDFE	&I-HZK02-CDFE;	⿰口囙
HZK02-CE40	&I-HZK02-CE40;	⿰口失
HZK02-CE79	&I-HZK02-CE79;	⿰口&B-A5DD;
HZK02-CE7A	&I-HZK02-CE7A;	⿱口&B-A5DD;
HZK02-CE7B	&I-HZK02-CE7B;	口𠂉小
HZK02-CEBB	&I-HZK02-CEBB;	⿳𠂉⿱口口
HZK02-CEBC	&I-HZK02-CEBC;	⿲口千刂
HZK02-CEBD	&I-HZK02-CEBD;	⿰口㐌
HZK02-CEBE	&I-HZK02-CEBE;	⿰口丘
HZK02-CEC0	&I-HZK02-CEC0;	⿰口代
HZK02-CEC1	&HZK02-CEC1;	⿰口白
HZK02-CEC2	&I-HZK02-CEC2;	⿰口他
HZK02-CEC3	&I-HZK02-CEC3;	口丿&GT-01891;
HZK02-CEDB	&I-HZK02-CEDB;	⿰口&JX1-4F5B;
HZK02-CEFB	&I-HZK02-CEFB;	⿰口&CDP-85CE;
